bugid,title,sen,tid,sid,ann,mylabel,rulelabel
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow""", Note that the analysis in comment #1 is correct; ,11,1,0,2,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," the 'optimal' palette finder does a first pass to see if there are already a suitable number of colours, and then knows that it can skip both the expensive quantization and dithering stages.",11,2,2,5,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," The 'mono' palette option doesn't even bother to start this pre-pass because it could only possibly pay off the extra effort if the entire image is pure black and pure white, which is expected to be a comparatively rare occurance.",11,3,2,1,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," &gt; The 'mono' palette option doesn't even bother to start this pre-pass because it could only possibly pay off the extra effort if the entire image is pure black and pure white, which is expected to be a comparatively rare occurance.",12,1,0,4,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," I don't think that this operation is so rare, because for getting an \""optimal distribution between black and white\"" for grayscale images (for example: you want to generate faximilies the receiver actually is able to read), you use the",12,2,1,2,FEATURE REQUEST
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," \""threshold\"" operation, and then a \""convert to 1bit\"" operation to actually adjust the internal memory requirements.",12,3,1,2,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," So at least for me, this chain of operations is rather frequent.",12,4,1,2,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," &gt; and then a \""convert to 1bit\"" operation to actually adjust the internal memory requirements.",13,1,0,4,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," If you mean GIMP's internal memory requirements you're wasting your time -- all Indexed images are 8/16bpp internally (the same as greyscale images), so you're not saving any memory (instead you may be using quite a lot more, for various",13,2,1,5,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow""", reasons).,13,3,0,6,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow""", I mean OpenOffice's internal memory requirements. ,14,1,1,2,NO
12,"""(170801) GIMP - Converting image from grayscale to black&white is painfully slow"""," For having 10 or 20 fax pages in one OOo document, it quite makes a difference wether they are 8bit or 1bit.",14,2,1,2,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Please describe the problem:,1,1,0,6,INFORMATION GIVING
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," When going to File-&gt;Acquire-&gt;Screenshot in the Windows port of the development build GIMP 2.3.11, firstly there are two different entries \""Screen Shot\"" and \""Screenshot\"" and secondly, functionality to grab only a portion of the screen is broken.",1,2,3,0,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," There is no option to \""Select a Region to Grab\"" when the user chooses \""Screen Shot.\""",1,3,2,0,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," However, this option exists in the dialogue box that appears after the user selects :Screenshot.\"" ",1,4,3,0,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," However, the functionality does not work, even after selecting a long delay period.",1,5,3,0,PROBLEM DISCOVERY
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," Instead, the whole screen is captured each time.  ",1,6,2,0,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," I was expecting the mouse cursor onscreen to change to \""crosshairs\"" or something similar to allow me to select the region I required.",1,7,2,0,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Steps to reproduce:,1,8,2,0,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", 1. Launch GIMP 2.3.11 Development for Windows on a Windows 2000 platform.,1,9,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," 2. Got o File-&gt;Acquire-&gt;Screenshot.  (Note the two different entries for \""Screen Shot\"" and \""Screenshot\"".)",1,10,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," 3. Tick \""Select a Region to Grab.\""  ",1,11,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", 4.  Set the delay.,1,12,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," 5.  Click \""Grab.\""",1,13,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Actual results:,1,14,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", The whole screen is captured each time.,1,15,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Expected results:,1,16,2,7,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," The ability to select a portion of the screen would be available, probably via mouse click-and-drag functionality.",1,17,2,7,INFORMATION GIVING
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Does this happen every time?,1,18,2,3,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Yes.,1,19,2,6,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Other information:,1,20,0,6,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," (I presume the two entries for screenshots under the submenu are there in order to test old and new code, by the way but I just noted it in case there was an issue.)",2,1,2,5,PROBLEM DISCOVERY
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", D. Le Sage,2,2,0,6,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", APF,2,3,0,6,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," Hobart, Tasmania",2,4,0,6,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", We know that the port of the screenshot plug-in for Windows is incomplete.,3,1,2,2,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", What's this bug-report about? ,3,2,0,3,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Do you want to contribute the missing bits or do you want us to disable the plug-in for the Windows platform? ,3,3,1,3,INFORMATION SEEKING
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", We are waiting for a volunteer to implement the missing functionality for more than a year now.,3,4,1,5,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Perhaps it's about time to drop support for the Win32 platform completely.,3,5,0,5,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," Sven,",4,1,0,6,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", The bug report was to alert you in case you did not know it was broken.  ,4,2,3,2,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", You are obviously aware it is incomplete.  ,4,3,2,2,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Perhaps you should disable it to prevent more questions from users.,4,4,1,5,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", I am not a programmer so I cannot implement the functionality.  ,4,5,0,2,PROBLEM DISCOVERY
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", I am trying to do my part by reporting issues for you.,4,6,1,2,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", You have complained before about how short of volunteers you are.  ,4,7,1,5,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," If this is the case, perhaps it is a very good idea to drop support for Win32 and consolidate on making sure the *Nix implementation is as good as possible. ",4,8,1,5,SOLUTION PROPOSAL
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Supporting Win32 is probably just draining more resources away.,4,9,1,2,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", IIRC Tor is working on this.,5,1,1,5,INFORMATION GIVING
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," apf, you are using a development version. ",6,1,2,5,INFORMATION GIVING
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Of course there are incomplete and even broken features in there. ,6,2,2,5,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform"""," If you are just a user, you should be using the stable release.",6,3,2,5,SOLUTION PROPOSAL
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Tor said that it is impossible to implement the look and feel of the X11 screenshot plug-in on the Windows platform. ,6,4,2,1,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", He suggested that we stick with Winsnap for the Win32.,6,5,2,5,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", 2006-10-27  Sven Neumann  &lt;sven@gimp.org&gt;,6,6,0,4,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""",     * configure.in,6,7,1,4,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""",     * plug-ins/common/plugin-defs.pl,6,8,1,4,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""",     * plug-ins/common/Makefile.am: reverted changes from 2006-04-06 and build screenshot plug-in optionally again. ,6,9,1,4,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""", Fixes bug #364852.,6,10,1,4,NO
13,"""(364852) GIMP - screenshot plug-in incomplete for Windows platform""",     * plug-ins/common/mkgen.pl: reverted addition of 'extralibs' parameter that was introduced for the screenshot plug-in only.,6,11,1,4,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", Please describe the problem:,1,1,0,6,INFORMATION GIVING
14,"""(168803) GnuCash - Exporting Reports with graphs""", When I try to export reports that contain graphs gnuCash just creates an empty html file.,1,2,3,0,INFORMATION GIVING
14,"""(168803) GnuCash - Exporting Reports with graphs""", Also it is not clear that the export can only do html files. ,1,3,2,0,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", The first time I ran export I triped to save as .jpg and it created a html file named foo.jpg,1,4,2,0,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", Steps to reproduce:,1,5,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", 1. In gnuCash go on reports and create any report that contains a graph,1,6,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", 2. In the report window click on Export ,1,7,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs"""," 3. Save export to \""foo.html\""",1,8,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", Actual results:,1,9,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", An empty HTML file is saved,1,10,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", Expected results:,1,11,1,7,NO
14,"""(168803) GnuCash - Exporting Reports with graphs""", A HTML file with a nice graph ,1,12,1,7,NO
